Date,District,Market,Fruit,Variety,Grade,CaseType,Min Price,Max Price,Avg Price
18-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
18-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
19-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,600,700,650
19-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
20-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,600,700,650
20-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
21-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
21-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
22-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
22-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
23-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
23-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
24-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
24-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
25-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
25-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
26-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
26-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
27-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
27-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
28-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
28-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
29-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
29-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
30-12-2018,Shopian,Aglar,Apple,Delicious,A,,,,
30-12-2018,Shopian,Aglar,Apple,Delicious,B,,,,
31-12-2018,Shopian,Aglar,Apple,Delicious,A,FC,550,650,600
31-12-2018,Shopian,Aglar,Apple,Delicious,B,FC,300,500,400
15-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
15-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
16-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
16-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
17-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
17-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
18-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
18-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
19-09-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
19-09-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
20-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
20-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
21-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
21-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
22-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
22-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
23-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
23-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
24-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
24-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
25-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
25-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
26-09-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
26-09-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
27-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
27-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
28-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
28-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
29-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
29-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
30-09-2019,Shopian,Aglar,Apple,Delicious,A,,,,
30-09-2019,Shopian,Aglar,Apple,Delicious,B,,,,
01-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
01-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
02-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
02-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
03-10-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
03-10-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
04-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
04-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
05-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
05-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
06-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
06-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
07-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
07-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
08-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
08-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
09-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
09-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
10-10-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
10-10-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
11-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
11-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
12-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
12-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
13-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
13-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
14-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
14-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
15-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
15-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
16-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
16-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
17-10-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
17-10-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
18-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
18-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
19-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
19-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
20-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
20-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
21-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
21-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
22-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
22-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
23-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
23-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
24-10-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
24-10-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
25-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
25-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
26-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
26-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
27-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
27-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
28-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
28-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
29-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
29-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
30-10-2019,Shopian,Aglar,Apple,Delicious,A,,,,
30-10-2019,Shopian,Aglar,Apple,Delicious,B,,,,
31-10-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
31-10-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
01-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
01-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
02-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
02-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
03-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
03-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
04-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
04-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
05-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
05-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
06-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
06-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
07-11-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
07-11-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
08-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
08-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
09-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
09-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
10-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
10-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
11-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
11-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
12-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
12-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
13-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
13-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
14-11-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
14-11-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
15-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
15-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
16-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
16-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
17-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
17-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
18-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
18-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
19-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
19-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
20-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
20-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
21-11-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
21-11-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
22-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
22-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
23-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
23-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
24-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
24-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
25-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
25-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
26-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
26-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
27-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
27-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
28-11-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
28-11-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
29-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
29-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
30-11-2019,Shopian,Aglar,Apple,Delicious,A,,,,
30-11-2019,Shopian,Aglar,Apple,Delicious,B,,,,
01-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
01-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
02-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
02-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
03-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
03-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
04-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
04-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
05-12-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
05-12-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
06-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
06-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
07-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
07-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
08-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
08-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
09-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
09-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
10-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
10-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
11-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
11-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
12-12-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
12-12-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
13-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
13-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
14-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
14-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
15-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
15-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
16-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
16-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
17-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
17-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
18-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
18-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
19-12-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
19-12-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
20-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
20-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
21-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
21-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
22-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
22-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
23-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
23-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
24-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
24-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
25-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
25-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
26-12-2019,Shopian,Aglar,Apple,Delicious,A,FC,940,980,960
26-12-2019,Shopian,Aglar,Apple,Delicious,B,FC,680,720,700
27-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
27-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
28-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
28-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
29-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
29-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
30-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
30-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
31-12-2019,Shopian,Aglar,Apple,Delicious,A,,,,
31-12-2019,Shopian,Aglar,Apple,Delicious,B,,,,
15-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,700,850,775
15-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,660,530
16-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,700,900,800
16-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,650,575
17-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,950,850
17-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,650,575
18-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,550,900,725
18-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,450,550,500
19-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,700,900,800
19-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
20-09-2020,Shopian,Aglar,Apple,Delicious,A,,,,
20-09-2020,Shopian,Aglar,Apple,Delicious,B,,,,
21-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
21-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,450,550,500
22-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
22-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,450,550,500
23-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,900,775
23-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
24-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
24-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
25-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
25-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
26-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
26-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
27-09-2020,Shopian,Aglar,Apple,Delicious,A,,,,
27-09-2020,Shopian,Aglar,Apple,Delicious,B,,,,
28-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
28-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
29-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
29-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
30-09-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
30-09-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,550,475
01-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,700,600
01-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
02-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,700,600
02-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
03-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
03-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
04-10-2020,Shopian,Aglar,Apple,Delicious,A,,,,
04-10-2020,Shopian,Aglar,Apple,Delicious,B,,,,
05-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
05-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
06-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
06-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
07-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
07-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
08-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
08-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
09-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
09-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,450,425
10-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,500,650,575
10-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,350,450,400
11-10-2020,Shopian,Aglar,Apple,Delicious,A,,,,
11-10-2020,Shopian,Aglar,Apple,Delicious,B,,,,
12-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,750,675
12-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
13-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,750,675
13-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
14-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,750,675
14-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
15-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
15-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
16-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
16-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
17-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,800,700
17-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
18-10-2020,Shopian,Aglar,Apple,Delicious,A,,,,
18-10-2020,Shopian,Aglar,Apple,Delicious,B,,,,
19-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
19-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
20-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
20-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
21-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
21-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,400,500,450
22-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,850,750
22-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,450,550,500
23-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,850,725
23-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,450,550,500
24-10-2020,Shopian,Aglar,Apple,Delicious,A,,,,
24-10-2020,Shopian,Aglar,Apple,Delicious,B,,,,
25-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,950,800
25-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
26-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,950,800
26-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
27-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,650,950,800
27-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
28-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
28-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
29-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
29-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
30-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
30-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
31-10-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
31-10-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
01-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
01-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
02-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,900,750
02-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
03-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
03-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
04-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
04-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
05-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
05-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
06-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,700,950,825
06-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
07-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
07-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
08-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
08-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
09-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
09-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
10-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
10-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
11-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
11-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
12-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,700,950,825
12-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
13-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
13-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
14-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
14-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
15-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
15-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
16-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
16-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
17-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
17-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
18-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,600,920,760
18-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
19-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
19-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,550,650,600
20-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
20-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,600,650,625
21-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,975,863
21-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,600,650,625
22-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
22-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
23-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
23-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
24-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
24-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
25-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
25-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
26-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
26-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
27-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
27-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
28-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1000,875
28-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
29-11-2020,Shopian,Aglar,Apple,Delicious,A,,,,
29-11-2020,Shopian,Aglar,Apple,Delicious,B,,,,
30-11-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1050,900
30-11-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
01-12-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1050,900
01-12-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
02-12-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1050,900
02-12-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
03-12-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1050,900
03-12-2020,Shopian,Aglar,Apple,Delicious,B,FC,500,600,550
04-12-2020,Shopian,Aglar,Apple,Delicious,A,FC,750,1050,900
