Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,Delhi Mandi,Apple,delicious-large,2025-02-27,6740.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-27,6000.0
,Delhi Mandi,Apple,american-medium,2025-02-25,4460.0
,Delhi Mandi,Apple,american-large,2025-02-25,6640.0
,Delhi Mandi,Apple,delicious-medium,2025-02-25,4690.0
,Delhi Mandi,Apple,delicious-large,2025-02-25,6780.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-25,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-25,4000.0
,Delhi Mandi,Apple,american-medium,2025-02-24,4470.0
,Delhi Mandi,Apple,american-large,2025-02-24,6580.0
,Delhi Mandi,Apple,delicious-medium,2025-02-24,4740.0
,Delhi Mandi,Apple,delicious-large,2025-02-24,6780.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-24,6000.0
,Kolkata Mandi,Apple,Delicious large,2025-02-23,7186.0
,Delhi Mandi,Apple,delicious-large,2025-02-22,6670.0
,Delhi Mandi,Apple,delicious-medium,2025-02-22,4680.0
,Delhi Mandi,Apple,american-medium,2025-02-22,4420.0
,Delhi Mandi,Apple,american-large,2025-02-22,6430.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-22,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-22,6000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-21,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-21,4000.0
,Delhi Mandi,Apple,condition-medium,2025-02-20,6340.0
,Delhi Mandi,Apple,condition-large,2025-02-20,6420.0
,Delhi Mandi,Apple,delicious-medium,2025-02-20,4670.0
,Delhi Mandi,Apple,delicious-large,2025-02-20,6620.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-20,12000.0
,Delhi Mandi,Apple,delicious-medium,2025-02-19,4660.0
,Delhi Mandi,Apple,delicious-large,2025-02-19,6570.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-19,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-19,6000.0
,Delhi Mandi,Apple,delicious-large,2025-02-18,6670.0
,Delhi Mandi,Apple,delicious-medium,2025-02-18,4760.0
,Delhi Mandi,Apple,american-medium,2025-02-18,4460.0
,Delhi Mandi,Apple,american-large,2025-02-18,6460.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-02-18,12000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-18,14000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-18,6000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-17,5000.0
,Delhi Mandi,Apple,delicious-medium,2025-02-17,4690.0
,Delhi Mandi,Apple,delicious-large,2025-02-17,6670.0
,Delhi Mandi,Apple,american-medium,2025-02-17,4470.0
,Delhi Mandi,Apple,american-large,2025-02-17,6480.0
,Kolkata Mandi,Apple,delicious-large,2025-02-17,7186.0
,Delhi Mandi,Apple,delicious-medium,2025-02-15,4760.0
,Delhi Mandi,Apple,american-medium,2025-02-15,4460.0
,Delhi Mandi,Apple,delicious-large,2025-02-15,6740.0
,Delhi Mandi,Apple,american-large,2025-02-15,6470.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-15,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-15,6000.0
,Delhi Mandi,Apple,delicious-large,2025-02-14,6580.0
,Delhi Mandi,Apple,delicious-medium,2025-02-14,4630.0
,Delhi Mandi,Apple,american-medium,2025-02-14,4460.0
,Delhi Mandi,Apple,american-large,2025-02-14,6470.0
,Kolkata Mandi,Apple,Delicious large,2025-02-14,7187.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-14,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-14,5500.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-02-13,12000.0
,Delhi Mandi,Apple,delicious-large,2025-02-13,6680.0
,Delhi Mandi,Apple,delicious-medium,2025-02-13,4680.0
,Delhi Mandi,Apple,american-large,2025-02-13,6480.0
,Delhi Mandi,Apple,american-medium,2025-02-13,4490.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-13,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-13,5000.0
,Delhi Mandi,Apple,delicious-large,2025-02-12,6640.0
,Delhi Mandi,Apple,delicious-medium,2025-02-12,4660.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-02-11,6500.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-02-11,7000.0
,Delhi Mandi,Apple,delicious-medium,2025-02-11,4690.0
,Delhi Mandi,Apple,delicious-large,2025-02-11,6680.0
,Delhi Mandi,Apple,american-medium,2025-02-11,6470.0
,Delhi Mandi,Apple,american-large,2025-02-11,6390.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-11,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-11,6000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-02-10,7000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-02-10,7250.0
,Satellite F & V Market Kathua,Apple,apple-medium,2025-02-10,12000.0
,Delhi Mandi,Apple,delicious-medium,2025-02-10,4670.0
,Delhi Mandi,Apple,delicious-large,2025-02-10,6620.0
,Delhi Mandi,Apple,american-medium,2025-02-10,4460.0
,Delhi Mandi,Apple,american-large,2025-02-10,6430.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-10,5000.0
,Kolkata Mandi,Apple,delicious-large,2025-02-09,7186.0
,F & V Market Parimpora Srinagar,Apple,golden-large,2025-02-08,5500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-02-08,6500.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-02-08,12000.0
,Delhi Mandi,Apple,delicious-medium,2025-02-08,4580.0
,Delhi Mandi,Apple,delicious-large,2025-02-08,6630.0
,Delhi Mandi,Apple,american-medium,2025-02-08,4460.0
,Delhi Mandi,Apple,american-large,2025-02-08,6440.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-08,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-08,7000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-07,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-07,6000.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-02-06,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-02-06,7250.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-02-06,7000.0
,Delhi Mandi,Apple,american-medium,2025-02-06,4460.0
,Delhi Mandi,Apple,american-large,2025-02-06,6430.0
,Delhi Mandi,Apple,delicious-medium,2025-02-06,4730.0
,Delhi Mandi,Apple,delicious-large,2025-02-06,6760.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-06,12000.0
,Kolkata Mandi,Apple,delicious-large,2025-02-06,7186.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-06,5000.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-02-05,10000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-05,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-05,5000.0
,Bangalore,Apple,delicious-large,2025-02-04,10300.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-02-04,4500.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-02-04,3200.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-02-04,7200.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-02-04,6500.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-02-04,10000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-04,13000.0
,Delhi Mandi,Apple,american-large,2025-02-04,6480.0
,Delhi Mandi,Apple,american-medium,2025-02-04,4470.0
,Delhi Mandi,Apple,delicious-medium,2025-02-04,4750.0
,Delhi Mandi,Apple,delicious-large,2025-02-04,6650.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-04,6000.0
,Delhi Mandi,Apple,american-medium,2025-02-03,4460.0
,Delhi Mandi,Apple,delicious-medium,2025-02-03,4770.0
,Delhi Mandi,Apple,american-large,2025-02-03,6470.0
,Bangalore,Apple,delicious-large,2025-02-03,10300.0
,Delhi Mandi,Apple,delicious-large,2025-02-03,6560.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-03,7000.0
,Kolkata Mandi,Apple,Delicious large,2025-02-03,7186.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-02-01,7250.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-02-01,5000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-02-01,6000.0
,Delhi Mandi,Apple,american-medium,2025-02-01,4350.0
,Delhi Mandi,Apple,delicious-medium,2025-02-01,4750.0
,Delhi Mandi,Apple,american-large,2025-02-01,6450.0
,Delhi Mandi,Apple,delicious-large,2025-02-01,6650.0
,Bangalore,Apple,delicious-large,2025-02-01,10300.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-02-01,12000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-02-01,8000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-02-01,0.0
,Delhi Mandi,Apple,delicious-medium,2025-01-31,4650.0
,Delhi Mandi,Apple,delicious-large,2025-01-31,6550.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-31,13000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-31,7000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-31,0.0
,Bangalore,Apple,delicious-large,2025-01-30,10000.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-30,10000.0
,F & V Mandi Sopore,Apple,delicious-small,2025-01-30,6562.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-30,5937.0
,Delhi Mandi,Apple,american-medium,2025-01-30,4450.0
,Delhi Mandi,Apple,american-large,2025-01-30,6450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-30,4650.0
,Delhi Mandi,Apple,delicious-large,2025-01-30,6650.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-30,12000.0
,Kolkata Mandi,Apple,delicious-large,2025-01-30,7186.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-30,7000.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-29,10000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-29,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-29,6250.0
,Delhi Mandi,Apple,american-large,2025-01-29,6450.0
,Delhi Mandi,Apple,american-medium,2025-01-29,4450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-29,4650.0
,Delhi Mandi,Apple,delicious-large,2025-01-29,6550.0
,Bangalore,Apple,delicious-large,2025-01-29,10300.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-29,7000.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-29,13000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-29,0.0
,Bangalore,Apple,delicious-large,2025-01-28,10300.0
,Kolkata Mandi,Apple,delicious-large,2025-01-28,7186.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-27,5500.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-27,7500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-27,7000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-27,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-27,6250.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-27,12000.0
,Bangalore,Apple,delicious-large,2025-01-27,10300.0
,Delhi Mandi,Apple,american-medium,2025-01-27,4450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-27,4650.0
,Delhi Mandi,Apple,american-large,2025-01-27,6450.0
,Delhi Mandi,Apple,delicious-large,2025-01-27,6650.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-27,0.0
,Kolkata Mandi,Apple,condition-large,2025-01-27,7186.0
,F&V Mandi Narwal,Apple,american-medium,2025-01-27,6000.0
,F&V Mandi Narwal,Apple,golden-medium,2025-01-27,3650.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-27,7000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-25,7000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-25,6000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-25,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-25,6250.0
,Satellite F & V Market Kathua,Apple,american-medium,2025-01-25,12000.0
,Bangalore,Apple,delicious-large,2025-01-25,10625.0
,Delhi Mandi,Apple,american-medium,2025-01-25,4450.0
,Delhi Mandi,Apple,american-large,2025-01-25,6450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-25,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-25,6750.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-25,13000.0
,F&V Mandi Narwal,Apple,american-medium,2025-01-25,2500.0
,F&V Mandi Narwal,Apple,golden-medium,2025-01-25,3650.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-25,9000.0
,Kolkata Mandi,Apple,delicious-large,2025-01-25,7186.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-25,0.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-24,12000.0
,Bangalore,Apple,delicious-large,2025-01-24,10300.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-24,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-24,6250.0
,Kolkata Mandi,Apple,delicious-large,2025-01-24,7186.0
,Delhi Mandi,Apple,american-medium,2025-01-24,4450.0
,Delhi Mandi,Apple,american-large,2025-01-24,6450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-24,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-24,6750.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-24,7000.0
,F&V Mandi Narwal,Apple,american-medium,2025-01-24,9000.0
,F&V Mandi Narwal,Apple,golden-medium,2025-01-24,3500.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-24,12000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-24,0.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-23,10000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-23,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-23,5937.0
,Bangalore,Apple,delicious-large,2025-01-23,9375.0
,Delhi Mandi,Apple,condition-medium,2025-01-23,4250.0
,Delhi Mandi,Apple,american-large,2025-01-23,6450.0
,Delhi Mandi,Apple,delicious-large,2025-01-23,6850.0
,Delhi Mandi,Apple,delicious-medium,2025-01-23,4750.0
,F & V Market Parimpora Srinagar,Apple,mahraji-large,2025-01-23,3200.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-23,5000.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-23,6000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-23,6500.0
,Kolkata Mandi,Apple,delicious-large,2025-01-23,7187.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-23,12000.0
,F&V Mandi Narwal,Apple,american-medium,2025-01-23,9000.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-23,3650.0
,F&V Mandi Narwal,Apple,golden-medium,2025-01-23,9000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-23,0.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-22,2900.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-22,6400.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-22,6500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-22,6500.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-22,10000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-22,6562.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-22,6250.0
,Delhi Mandi,Apple,american-medium,2025-01-22,4200.0
,Delhi Mandi,Apple,american-large,2025-01-22,6450.0
,Delhi Mandi,Apple,delicious-medium,2025-01-22,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-22,6800.0
,Kolkata Mandi,Apple,delicious-large,2025-01-22,7186.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-22,12000.0
,F&V Mandi Narwal,Apple,american-medium,2025-01-22,8500.0
,F&V Mandi Narwal,Apple,golden-medium,2025-01-22,3600.0
,F&V Mandi Narwal,Apple,delicious-medium,2025-01-22,9500.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-21,3000.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-21,6400.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-21,6500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-21,6400.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-21,6562.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-21,6250.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-21,10000.0
,Delhi Mandi,Apple,delicious-medium,2025-01-21,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-21,6850.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-21,13000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-21,0.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-20,2800.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-20,6200.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-20,6600.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-20,6500.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-20,6562.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-20,5937.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-20,10000.0
,Delhi Mandi,Apple,delicious-large,2025-01-20,6950.0
,Delhi Mandi,Apple,delicious-medium,2025-01-20,4800.0
,Kolkata Mandi,Apple,delicious-large,2025-01-20,7187.0
,Kolkata Mandi,Apple,american-large,2025-01-20,8125.0
,Mumbai Mandi (Vashi),Apple,delicious-medium,2025-01-20,0.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-20,0.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-18,6250.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-18,5625.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-18,13000.0
,Delhi Mandi,Apple,delicious-medium,2025-01-18,4650.0
,Delhi Mandi,Apple,delicious-large,2025-01-18,6900.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-18,3000.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-18,6500.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-18,6500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-18,6400.0
,Kolkata Mandi,Apple,delicious-large,2025-01-18,7187.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-18,0.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-17,2900.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-17,6500.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-17,6600.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-17,6500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-17,6300.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-17,5625.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-17,5625.0
,Kolkata Mandi,Apple,delicious-large,2025-01-17,7186.0
,F & V Market Ganderbal,Apple,delicious-large,2025-01-17,5000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-17,0.0
,Delhi Mandi,Apple,delicious-medium,2025-01-16,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-16,6850.0
,Kolkata Mandi,Apple,delicious-medium,2025-01-16,7187.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-16,12000.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-16,0.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-15,10000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-15,3200.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-15,6800.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-15,6300.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-15,6200.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-15,6093.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-15,5625.0
,,Apple,delicious-large,2025-01-15,10000.0
,Delhi Mandi,Apple,delicious-large,2025-01-15,6850.0
,Delhi Mandi,Apple,delicious-medium,2025-01-15,4750.0
,Kolkata Mandi,Apple,delicious-medium,2025-01-15,7187.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-15,4718.7
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-15,7062.5
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-15,12000.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-14,9000.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-14,5937.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-14,5937.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-14,6000.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-14,7000.0
,F & V Market Parimpora Srinagar,Apple,maharaji-large,2025-01-14,3250.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-14,7000.0
,Delhi Mandi,Apple,delicious-medium,2025-01-14,4850.0
,Delhi Mandi,Apple,delicious-large,2025-01-14,6850.0
,Satellite F&V Market Udhampur,Apple,delicious-medium,2025-01-14,12000.0
,Mumbai Mandi (Vashi),Apple,delicious-medium,2025-01-14,4718.75
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-14,7062.5
,Kolkata Mandi,Apple,delicious-medium,2025-01-14,7187.0
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-13,6093.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-13,5625.0
,F & V Market Parimpora Srinagar,Apple,mahraji-large,2025-01-13,3500.0
,F & V Market Parimpora Srinagar,Apple,delicious-large,2025-01-13,6000.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-13,7500.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-13,6500.0
,Mumbai Mandi (Vashi),Apple,delicious-large,2025-01-13,7062.5
,Mumbai Mandi (Vashi),Apple,delicious-medium,2025-01-13,4718.75
,F & V Mandi Sopore,Apple,delicious-medium,2025-01-11,5937.0
,F & V Mandi Sopore,Apple,American Aprirouge (American Trel),2025-01-11,5625.0
,Satellite F & V Market Kathua,Apple,delicious-medium,2025-01-11,10000.0
,Kolkata Mandi,Apple,delicious-medium,2025-01-11,7187.0
,F & V Market Parimpora Srinagar,Apple,mahraji-large,2025-01-11,3000.0
,Delhi Mandi,Apple,delicious-medium,2025-01-11,4750.0
,Delhi Mandi,Apple,delicious-large,2025-01-11,6850.0
,F & V Market Parimpora Srinagar,Apple,Golden Delicious,2025-01-11,4000.0
,F & V Market Parimpora Srinagar,Apple,american-large,2025-01-11,6500.0
